CAMNT_ID,WGCNA_Module_Num,RAIN_diel_Results,KEGG_Annotations
CAMNT_0024212613,1,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024225383,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024258097,3,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024264343,1,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024320433,3,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024330593,9,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024343139,3,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024353741,1,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024412461,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024412891,1,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024429195,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024481123,7,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024485709,3,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024493523,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024512419,1,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024524041,4,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024555073,3,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024559089,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0041804219,1,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0041857731,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024178995,0,FALSE,04112 Cell cycle - Caulobacter [PATH:ko04112]
CAMNT_0024512799,9,FALSE,04112 Cell cycle - Caulobacter [PATH:ko04112]
CAMNT_0024171665,3,TRUE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024256507,3,TRUE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024324289,11,TRUE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0023936797,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0023968583,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024050205,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024063907,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024087989,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024101607,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024168011,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024172145,14,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024172743,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024192231,16,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024214163,9,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024225383,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024233359,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024330593,9,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024343139,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024412461,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024427515,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024429195,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024443463,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024493523,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024524041,4,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024555073,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024559089,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0041791315,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0041821477,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0041857731,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0041858451,3,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0023980789,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024088223,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024171665,3,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024175773,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024324289,11,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024345441,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024427865,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024503119,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041591513,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041703493,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041790701,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041820669,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041856241,1,TRUE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0023936797,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024047941,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024059411,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024063907,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024068891,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024087989,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024101607,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024126413,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024168011,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024172145,14,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024172743,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024179581,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024192231,16,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024212289,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024212613,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024214163,9,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024233359,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024264343,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024340329,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024353741,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024412891,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024427515,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024443463,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024512419,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024552713,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024559089,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041672493,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041714661,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041721101,7,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041778913,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041791315,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041793367,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041804219,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041821477,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041821653,14,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041835925,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041858451,3,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041859497,1,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024043653,6,TRUE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0041790531,3,TRUE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0041802809,6,TRUE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0041853277,6,TRUE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0041856181,0,TRUE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0023938795,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0023977579,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0023996157,1,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024057923,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024068627,0,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024148217,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024161045,0,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024216695,12,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024249081,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024256151,0,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024298953,1,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024389371,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024416927,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024429119,0,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024477181,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024489719,5,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0024509645,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0041821335,16,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0041821699,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0041857089,17,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0041857147,0,FALSE,04115 p53 signaling pathway [PATH:ko04115]
CAMNT_0023980789,1,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024031229,3,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024070731,6,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024088223,1,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024094479,3,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024152015,3,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024257253,3,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024343553,3,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024427865,1,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024496205,1,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024550511,3,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024579833,6,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041703493,1,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041738409,3,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041802757,6,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041821363,3,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041860865,6,TRUE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0023933127,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0023938295,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0023940307,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024026667,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024031565,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024047941,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024056325,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024059411,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024088097,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024090237,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024101607,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024106409,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024145567,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024169297,3,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024172615,3,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024173689,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024179581,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024187793,6,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024192231,16,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024212613,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024213703,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024225621,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024233993,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024255399,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024258021,2,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024264343,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024266697,3,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024296217,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024333061,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024341005,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024341547,4,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024345897,2,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024353741,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024385351,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024387815,3,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024412891,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024422875,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024426227,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024429157,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024463467,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024486557,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024489727,3,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024509127,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024512419,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024512945,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024519313,4,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024559089,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024572211,12,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024586087,3,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041631717,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041673155,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041673527,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041715425,2,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041722131,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041758469,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041758609,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041761231,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041804219,1,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041834289,3,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041884681,7,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024198695,0,FALSE,04130 SNARE interactions in vesicular transport [PATH:ko04130]
CAMNT_0024267687,0,FALSE,04130 SNARE interactions in vesicular transport [PATH:ko04130]
CAMNT_0024513039,5,FALSE,04130 SNARE interactions in vesicular transport [PATH:ko04130]
CAMNT_0041820641,1,FALSE,04130 SNARE interactions in vesicular transport [PATH:ko04130]
CAMNT_0023942347,6,TRUE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0024023677,6,TRUE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0024107977,6,TRUE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0024182089,6,TRUE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0024453203,6,TRUE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0041772725,6,TRUE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0041802101,6,TRUE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0024049985,0,FALSE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0024255597,0,FALSE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0024352291,1,FALSE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0024414919,7,FALSE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0041827149,0,FALSE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0041884303,2,FALSE,04140 Regulation of autophagy [PATH:ko04140]
CAMNT_0023938271,4,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023980789,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023994209,4,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024005091,4,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024014581,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024018769,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024031229,3,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024046639,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024070607,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024088223,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024090457,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024091729,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024094479,3,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024143859,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024152015,3,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024165433,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024173403,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024212583,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024234269,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024255283,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024255455,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024257253,3,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024292309,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024299151,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024319927,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024339473,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024343209,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024343553,3,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024363069,2,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024388533,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024406851,3,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024407671,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024427717,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024427865,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024430433,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024431205,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024435025,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024446077,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024472047,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024479907,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024496205,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024509491,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024524559,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024555645,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041591249,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041626301,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041628885,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041628909,4,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041677057,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041686185,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041693455,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041703493,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041713311,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041713487,4,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041719741,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041758117,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041767599,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041769239,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041790413,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041790569,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041820405,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041820441,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041821363,3,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041839479,1,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041856271,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0041857027,6,TRUE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023936741,1,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023936839,3,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023937685,0,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023939639,3,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023940709,0,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023947605,6,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023948469,0,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023962227,0,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023970203,13,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0023979713,6,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024016051,13,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024018859,1,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024019829,3,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024047941,1,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024048089,4,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024048707,5,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024059411,1,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024066847,13,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024067265,1,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024072245,0,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024077105,5,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024078449,0,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
CAMNT_0024087773,3,FALSE,04141 Protein processing in endoplasmic reticulum [PATH:ko04141]
